trial_number,value,ATR_MULTIPLIER,VCP_TIGHTNESS_RANGE,BREAKOUT_BUFFER_ATR,BREAKOUT_VOL_MULT,TARGET_RR,TRAIL_ATR_MULT,REGIME_BULL_THRESHOLD,ENGINE3_RS_THRESHOLD,MAX_OPEN_POSITIONS,CCI_STRICT_FLOOR,CCI_RLX_FLOOR
268,-5.0,1.3671933330451764,0.06659394583239232,0.446718284931439,1.10815183566399,2.5289761957332906,4.411111126977562,60,-0.09754159130576626,5,-54.09599720666688,-23.58831112585862
269,-5.0,1.3472391780914321,0.06622362332260219,0.4582855000520576,1.1106697799764298,2.533128095850211,4.403293107604837,60,-0.09547147463455892,5,-58.45560004992207,-23.544537060410825
270,0.3775888882128608,1.343676508494226,0.06594408358820177,0.45567198772783035,1.1143456508862764,2.5325543977119316,4.44330268338238,59,-0.09535595558596557,5,-57.623111267105116,-24.16580129046352
271,0.27205346723806967,1.3743667193880098,0.06747087653771826,0.45299930240496583,1.0874096268645184,2.5208264189521166,4.444323430283155,59,-0.09216548482552323,5,-52.06767584842738,-24.45585649563197
272,0.2828971546584094,1.3300447414395633,0.06570547736111478,0.45361445342919376,1.0837308682980442,2.5403204821060403,4.4514202462052985,59,-0.09297090605673129,5,-53.1493150185592,-24.367311216560008
273,0.334989807432368,1.3538738456371995,0.06564008193540807,0.4550530588381405,1.0849750657600326,2.5331300721224594,4.458639524768687,59,-0.09489959160687124,5,-57.64512739842538,-24.19114078396144
274,0.28564811053474887,1.3273609393239452,0.06559266505420519,0.45300456094906383,1.0849344787708501,2.5506659562122698,4.464059831903259,59,-0.09323870275486158,5,-53.29727682195036,-24.327209222089014
275,0.3378367333577104,1.3380861576913365,0.06564436214776015,0.4545701730229044,1.0843177103665824,2.539025751840319,4.4605083988653975,59,-0.09287134652831303,5,-57.92471493592567,-24.17965659793574
277,-5.0,1.3296704065837401,0.06538136883142052,0.4533175796821065,1.0869790755423219,2.5486589552017036,4.458442434250497,61,-0.09242533676552855,5,-58.830239429017446,-23.9325720154351
276,0.28250951547620806,1.333486254684656,0.06552570577791993,0.4534101951130436,1.0882407035927217,2.5395892189302987,4.443184586777931,59,-0.09173990738626749,5,-58.15926473966372,-24.032835915874404
278,0.28035040632872615,1.352928628812305,0.06577524671104071,0.4530065689479583,1.086147031965548,2.536308441070326,4.498348741974399,59,-0.09513386569198655,5,-55.54892305947155,-23.909625011432997
279,0.2852279688572764,1.3396340757466687,0.0656338452640904,0.4519138688441707,1.0822253099397332,2.5533654103218217,4.4953716816448095,59,-0.09419179893634319,5,-57.06937726269027,-23.971414860328796
280,0.28538983918706823,1.3415818773954782,0.06571678868398775,0.4429247564341375,1.0866343908664893,2.5543181351763224,4.493964876634115,59,-0.09518670021441991,5,-56.53549151645597,-23.59893666667287
281,0.29493175335094385,1.3421372225907187,0.06570034095037651,0.4445937969373022,1.0703521670186775,2.556729140262327,4.483875073745107,59,-0.09504956447266655,5,-56.74870230462217,-23.601479732506043
282,0.2858120060960089,1.3391760651484255,0.06558125191182551,0.4518002575734812,1.080692175305878,2.556296411049986,4.495022182871291,59,-0.09536707729799197,5,-57.34625369195072,-23.497516759892246
283,0.29473247619286264,1.3414711673497404,0.06537853337343397,0.4444459848777056,1.071961423653273,2.555911082128816,4.497390564357941,59,-0.09451542446133326,5,-56.860825390395256,-23.228194794927013
284,0.2861360431309293,1.3371106827825434,0.06562259942929176,0.4439880607174361,1.0821244403624934,2.5562165501090184,4.481263759552923,59,-0.09514286915203038,5,-57.050401889914895,-23.44528307311866
285,0.29551881403248914,1.3343591524625285,0.065250340194253,0.4456834702403227,1.07332386666248,2.5566898761991355,4.4918584864247,59,-0.09565578626122123,5,-57.29303802208081,-23.558701897358898
286,-5.0,1.337796592931505,0.06515285546941327,0.44481730135725533,1.0718255968609038,2.5553538480875364,4.469336879432435,60,-0.09656494715711816,5,-57.49301074153498,-23.36773828095494
287,-5.0,1.3406461640710725,0.06499720400569893,0.44312260219259203,1.0728385353385437,2.5558131376746105,4.479745159608214,60,-0.09456473074920287,5,-56.964105881371054,-23.29691578878283
288,0.1927011340982608,1.315635732448469,0.06585978246161282,0.4308817485874721,1.067440082830822,2.5786033144673817,4.499562555316035,59,-0.09374202522156226,5,-60.35962470980355,-23.274699750535206
289,0.19233579962125308,1.319936046644917,0.065875933562697,0.4331321024937892,1.0586272820685165,2.5783220010331713,4.495286803085754,59,-0.09993601928476387,5,-60.65406145916701,-23.171489421775142
290,0.29906161014057764,1.3226298421843126,0.06605118138338374,0.44759659672336893,1.0537885318299245,2.5680450162788384,4.4319725052937,59,-0.09950846525651957,5,-56.572104236822675,-23.233428589571208
291,-5.0,1.342105605322399,0.06489192177415176,0.4480615983143386,1.0793062558625297,2.5625441721030238,4.4328024480973145,60,-0.0965601715787636,5,-56.31134126603343,-23.987390524946424
292,-5.0,1.3438535578806812,0.06637302005874379,0.44925236349585634,1.0546909844559966,2.564854630521011,4.379552732569574,60,-0.09677728772590102,5,-55.55520133892573,-23.533725862358345
293,-5.0,1.3497198264480303,0.06631457592096654,0.44169505231816925,1.0497443795021852,2.5551443259648887,4.371253304635625,60,-0.09833382296530664,5,-55.06303966200143,-23.26778356518226
294,0.28699049816656286,1.32154728418835,0.06639139859390407,0.44077846909625334,1.0955094833450438,2.5554468537060755,4.390611169792459,59,-0.09866450049032874,5,-59.56968459461427,-22.996070008395353
295,0.34258200658472815,1.3213229324550713,0.06493224291129984,0.45659261704772625,1.0942020831933446,2.5511134861806632,4.4144091869852495,59,-0.09549888452303715,5,-56.89891100141067,-22.812005574395855
296,0.3509173139699544,1.3235044473638138,0.06638953947618467,0.45726629889540454,1.0704870226846215,2.5448332949826535,4.404918479701405,59,-0.09047944257592243,5,-62.050562756729704,-22.694611295976067
297,0.38392989169577657,1.3238314358856138,0.06639569081425044,0.459971357281026,1.0977982670350555,2.542594699000053,4.406062749416597,59,-0.09022955896025395,5,-58.81119935330012,-22.895394047317556
298,0.34971417192067406,1.3097133097887375,0.06652415326950421,0.4599349043151885,1.0650515313997246,2.536164862790084,4.402471823389191,59,-0.09122435541908382,5,-61.91323934172989,-22.511691754694066
299,0.3500006515709714,1.3130469033547225,0.06650761160910695,0.4593152279038118,1.0659421687746735,2.538414634063418,4.393746453565354,59,-0.09117263735162624,5,-62.11212446430619,-22.81121800641377
300,-5.0,1.3000428663945278,0.06654302424699446,0.4596031897610208,1.095953379501107,2.5313177305978964,4.397986389158989,60,-0.09027575399657074,5,-62.85703239385778,-22.91836920043539
301,-5.0,1.2943553607142089,0.06650737680562133,0.4603258909581238,1.0433440697792675,2.5323228221918392,4.420184699505657,60,-0.09025135609866075,5,-62.92239005141553,-22.27327703756248
302,0.34458034428658596,1.3064850814972284,0.06652759774114896,0.46038916295367205,1.044882017132945,2.5391261926343427,4.355874276321692,59,-0.09015156918016588,5,-61.87182671303439,-22.439472018870838
303,0.35059207245526597,1.3137248952357194,0.06457285044619479,0.45939177831634104,1.0337227545624699,2.5406843613507224,4.34789226909337,59,-0.0908959885627338,5,-54.66310550236882,-22.572606632190773
304,0.35081490121233877,1.3106944318263805,0.0669569826989072,0.4586914231776512,1.0635576422155844,2.5410129121948413,4.350992745060899,59,-0.09044110775296238,5,-61.596650154214586,-22.57051769234353
306,-5.0,1.3105964536480368,0.06700781049439493,0.4590974137963051,1.0343938746535528,2.5403469898217117,4.334539944056897,61,-0.09094758765084505,5,-64.95149654211797,-21.119282077378305
307,-5.0,1.3079447355270704,0.0671131731494821,0.46096223070637393,1.0193537792863756,2.526660368283696,4.35363827644844,62,-0.09115195742495676,5,-62.15682525439677,-21.806422354792616
305,0.34392433080263746,1.3065890859381808,0.06707541216557704,0.45934027225605045,1.0460397626186704,2.536426937354827,4.3532511502345566,59,-0.09087274543594197,5,-54.273544451792034,-21.70411426179703
308,0.34219081269759855,1.3668398394094436,0.06660704120829204,0.45754908149403356,1.0380750939990226,2.5407268946123542,4.374004784625075,59,-0.0890767064394642,5,-61.67842134636252,-22.474046441677654
309,0.35369115583963384,1.2858796675010689,0.0665031887954674,0.4572603677109485,1.027659421791576,2.539223715689068,4.371171895463525,59,-0.09246652606874539,5,-54.329426152577355,-22.51079917360317
310,0.3358942343600718,1.3659517645378025,0.06648396980436837,0.4567528933433256,1.032701273900844,2.538625867295871,4.376468393524671,59,-0.08991104161874006,5,-62.22432908730269,-21.763673232622224
311,0.3499315064990884,1.2694289935770406,0.06645677099276776,0.4577217768484774,1.03120081876686,2.542520946131997,4.358358251598248,59,-0.08998486019938962,5,-61.42306644434132,-21.82551310027861
312,-5.0,1.272980362512491,0.06730628124111056,0.46229868941363966,1.0437920752336927,2.5240065831627962,4.345322293865285,60,-0.09221546265641135,5,-61.531377340628374,-22.41740622094626
313,-5.0,1.2766077412007393,0.0670701618554288,0.46152539576127644,1.0428983909604617,2.5231220894568436,4.337412955577583,60,-0.08943127572434982,5,-54.02590591195498,-21.262111472834075
314,-5.0,1.2675402934320295,0.06664774769259005,0.46181052552019264,1.033054244275945,2.5230228318810797,4.323760056270484,60,-0.0904829657983261,5,-59.73000705992975,-21.626398708034788
315,0.3501052786199824,1.262636225749909,0.06656213209042046,0.4576548914835616,1.0244709322717873,2.54083773165777,4.364469123905575,59,-0.091152104703153,5,-64.1324731052604,-21.662648154879275
316,0.35437650486278205,1.2853014901898052,0.0674513157748506,0.45774925577691455,1.022121579740572,2.541399172062824,4.380559755263906,59,-0.09215532421534532,5,-64.24032110583927,-22.4705968997297
317,0.3482540033518443,1.289683562865143,0.06749140147192288,0.456681465001461,1.0250766906799518,2.5434235934135243,4.38007616633593,59,-0.09216595941201618,5,-53.619736217137955,-21.337110437040756
318,0.35190110782376655,1.2401662481490958,0.06755123459649838,0.46236235599869085,1.0294197066968105,2.540847674465362,4.37006007116629,59,-0.09133292096252647,5,-63.90956956719572,-20.624943290839777
319,0.3451225342933876,1.252059000580668,0.06740961195955178,0.46305096548138164,1.0177720778077066,2.5197974933431873,4.396512655156674,59,-0.09259706608990236,5,-66.34370426441706,-20.009998779319798
320,0.34641363550620213,1.2421511508809466,0.06755088823718731,0.4633199222985469,1.0180137720434048,2.521576531504977,4.401563361788013,59,-0.09262047738490636,5,-65.68239515514007,-20.246576959265003
321,-5.0,1.2850298075780255,0.0675577715277624,0.4637367520327809,1.0194381543537183,2.525666355076598,4.314698451513362,60,-0.09275650685566351,5,-64.70684462474284,-21.616455753786045
322,-5.0,1.2859929510730947,0.06752335781640041,0.4569129587502973,1.0230090307894555,2.5435304523343762,4.316082143992746,60,-0.08725610679855607,5,-64.31907267492882,-20.879856782304365
323,0.3477671514144096,1.2938454663289154,0.06768943428367388,0.4564602196768113,1.0297558004824288,2.542407590322208,4.32060824618607,59,-0.08811835909040405,5,-63.94570283649837,-20.807222251520564
324,0.2884907652609934,1.2954906650218672,0.06637883835575126,0.4506902625084287,1.0282583931134237,2.5323512439474776,4.375085838849038,59,-0.09155921489419869,5,-63.686574553161485,-21.20540743493974
325,0.2905681793471872,1.2563895455835248,0.06635723893415098,0.4490602040994619,1.0071701575091327,2.529161936300032,4.376530551246942,59,-0.09150508187738393,5,-53.81386645848024,-22.418900783762968
326,-5.0,1.263063797487912,0.06632974405708338,0.45100418861858954,1.0105858631010127,2.5285918784537165,4.381343466685312,60,-0.09686938826255224,5,-53.24936588861547,-22.72252358575988
327,-5.0,1.2106217091659524,0.06676295973711398,0.4565687499825625,1.060839838690665,2.5454101512685146,4.417561673882291,60,-0.09326498062718391,5,-54.10234859376463,-22.42031549202912
328,0.3798851894540641,1.2257005985519662,0.06702485501805815,0.46437870086034766,1.1050632374866431,2.517571053144253,4.418119770908437,59,-0.09346323304976006,5,-54.786098405325504,-21.765501597807315
329,0.3953497005728757,1.2364833026250617,0.0675667221087439,0.46379494405704746,1.1051191507141864,2.571255919987079,4.324929865686612,59,-0.08891561393315006,5,-54.873768157478025,-20.13594388734369
330,0.3802642600256958,1.2185411846932577,0.06704255879932379,0.4653350656007112,1.1077686015744381,2.516672013472841,4.3255934029978755,59,-0.08843430341385863,5,-54.705677095766966,-22.11462002639953
331,0.3787389571974802,1.231286039894222,0.06727830909258757,0.4620476755185204,1.106956179244164,2.515157319683319,4.320190105534095,59,-0.08864326275103163,5,-55.02967811016709,-20.79060328955431
332,-5.0,1.2404622484222847,0.06789570605353455,0.46364742358225036,1.1084767133389966,2.518323148369901,4.332001434390693,60,-0.09753889879980522,5,-55.073437677347144,-19.13339011662174
334,-5.0,1.221371267226519,0.06744574692359726,0.465203208765876,1.1086837839509005,2.5151195407415106,4.3077608779654915,61,-0.08743063313039681,5,-54.930608760994296,-20.025547837307396
333,-5.0,1.2269767270835827,0.06757619264922693,0.46310103258278584,1.106846167569722,2.5139878921457215,4.3135426336661205,60,-0.08784910326188633,5,-54.88255984527885,-20.11841339370187
335,0.379802656552709,1.2233222476873191,0.06726645429449198,0.46422517215738374,1.1019129540938573,2.5160967151646227,4.31575263322321,59,-0.08868800842548523,5,-52.01775430803391,-20.534065012817386
336,0.3956340835406524,1.2328007378332744,0.06721295920303058,0.46544771409851843,1.0995914603605983,2.5711833566261495,4.339892153683161,59,-0.09329000652259989,5,-52.33377131168722,-20.69719198095481
337,0.39825940941220517,1.2186204259244617,0.0680497040097185,0.46507273617586603,1.099306346514262,2.575364083384104,4.3066891523003425,59,-0.08886016192626964,5,-52.247773948778075,-18.802499007878097
338,0.3953638267636276,1.2311543635326982,0.06787304034980397,0.4648781562612033,1.0985135259234,2.5701165502844825,4.30458372342514,59,-0.09406569923009227,5,-52.0304351643636,-18.884065287703105
339,-5.0,1.2129227084883627,0.06811377202122863,0.4639349644330269,1.1000503479986354,2.590072473132132,4.307217994266763,60,-0.08844394451212922,5,-51.94258395191473,-19.933145815326455
340,-5.0,1.2399142275497772,0.06824944699796442,0.46509813310691134,1.0988750549042887,2.578593929286751,4.300450883602308,60,-0.09382245074016841,5,-52.10648808529507,-16.610142552501415
341,0.3963463524772078,1.2367640167418736,0.06808973461574243,0.4654835568177052,1.1116803978658012,2.574639455567684,4.426799196959876,59,-0.09421173319793973,5,-52.377680081158076,-19.412367371860906
342,0.39680263686365697,1.2282053241850357,0.06798597756803532,0.4658535747992347,1.111291992974414,2.574127471230898,4.423517752157441,59,-0.09687133510133668,5,-52.82521208482366,-17.729817756185618
343,0.4031991389226022,1.2289636105001798,0.06761880472771165,0.465289997551302,1.1088849876480362,2.594730848931347,4.4265164851574585,59,-0.09713628737528598,5,-53.197947033674254,-18.182345171454322
344,0.3951783832988705,1.2342824124077871,0.06797867187800856,0.46632986447847263,1.1107439754109998,2.570736801038674,4.424607431739801,59,-0.09726983149125634,5,-52.53961925317012,-17.973062020930364
345,0.40538450275773547,1.2327873116574508,0.06820239629230965,0.46600134077182603,1.1095041172874012,2.602720441403641,4.42654311223901,59,-0.0979358807780787,5,-52.46001398294706,-18.088396129926384
346,0.39993052373621335,1.2313950724335718,0.0678014925306853,0.46704180885877605,1.1095132755080213,2.5850253593871826,4.43158981767753,59,-0.09803694143281906,5,-52.94763876155848,-17.192213904616498
347,-5.0,1.2313411000512597,0.06823546273930517,0.46729847275563036,1.1113578229953451,2.6017333400991185,4.4259185169226525,60,-0.09742098904461151,5,-52.65131324925214,-17.213792433017186
348,-5.0,1.231972120129545,0.06833275282197827,0.4667633036269347,1.1131549670345662,2.5985668873976513,4.4239483682420415,60,-0.09964440270479283,5,-51.48350469399847,-17.75673044025732
349,0.4050967553413462,1.2298935369290374,0.0684383010131499,0.4672883123124164,1.1134880833933494,2.600688482276802,4.437842109803213,59,-0.09913878349831437,5,-51.18086166917774,-18.062487378848697
350,0.3564727357328443,1.2215190367472983,0.06817705752992691,0.46713757426079594,1.0949544603862351,2.5874364433210344,4.438804344674061,59,-0.0971070242247871,5,-52.720653939909134,-18.134984129473715
351,0.3543479390036437,1.2256650176540085,0.06835386522643283,0.46641412804864196,1.094592975426851,2.614571907762435,4.437494008110956,59,-0.0981214896443029,5,-50.9500391597504,-15.783578263770302
353,-5.0,1.2181100876515407,0.0681713199246384,0.46595086697371196,1.129273206156791,2.602556599545002,4.424702309593208,61,-0.09797313677776971,5,-51.60489696391294,-18.617819175299978
352,0.40958318858993825,1.2025799406970883,0.0682767104815471,0.466447884605228,1.1267191479729965,2.606914408304839,4.429831627887436,59,-0.09874432861993532,5,-51.02366338628997,-18.654459121336544
354,-5.0,1.233536805660638,0.06852026985319361,0.46574428998021705,1.1129938140170603,2.573095436279756,4.436520981754508,60,-0.09878407357366628,5,-52.279672290401024,-16.950787450118334
355,-5.0,1.213591573102465,0.06843863422487877,0.4662659171869396,1.1154380072253873,2.572819049991295,4.444602010182158,60,-0.09959811732549692,5,-51.00201837487709,-18.32925026642712
356,0.4164913564432108,1.2010080266673921,0.06787646290517407,0.46712393621390924,1.1260292134936385,2.628516219003416,4.42828765428919,59,-0.09924031577116026,5,-50.636457289367264,-18.663542174840927
357,0.3925226560458258,1.2027219295897005,0.06791283723722823,0.46883616399535544,1.1273681917050644,2.5903246749675874,4.407861061430317,59,-0.09553771850452322,5,-55.62130096718299,-15.596399610070591
358,0.41846021042748405,1.202170900129014,0.06789667971627307,0.46827634705762566,1.1259388911893613,2.6348402464763576,4.415978385086166,59,-0.09630066450830697,5,-50.9263594616241,-17.617399273352284
359,0.40423979022340356,1.2044653871373607,0.06784198727167859,0.47138696969862004,1.127540471301289,2.629581378597971,4.448929512170312,59,-0.0996753552103245,5,-55.98863365542335,-15.12425417738991
361,-5.0,1.2043945351488865,0.06791754623276591,0.47072158678026005,1.1288309954141238,2.634693885645757,4.44358304210797,60,-0.09907616140012229,5,-50.859389728159286,-14.338611718030329
360,0.41694290588778965,1.2006658123045488,0.06792383909238102,0.4711656147826589,1.125036408985037,2.629719801552698,4.446524768996195,59,-0.09987611960538685,5,-50.834810840962,-17.63682088177962
362,0.409242798278429,1.2033184030689328,0.06839755060118463,0.4702909520447016,1.1270794020543198,2.645952141997148,4.449822025691827,59,-0.09991486564980737,5,-55.7575242619653,-15.38521016828043
363,0.40844643225996846,1.200244146952423,0.06851861176695567,0.47108343442354517,1.1250335446213153,2.6422228350587855,4.455268388344762,59,-0.09894663750311954,5,-50.54981806654942,-15.542954233553143
364,-5.0,1.202506076611112,0.06855291395136064,0.4708114794844616,1.1241183996743378,2.6401268548681487,4.456460355511011,59,-0.09985334195253207,3,-50.54912946822152,-15.73399633290242
365,0.4115861344136828,1.2006213693808088,0.06819132913591346,0.47054268599553883,1.1287903307402911,2.64750181358593,4.461148159943197,59,-0.09967779733660809,5,-50.149634840320594,-15.808274037130964
366,-5.0,1.200537232217775,0.06870276792016625,0.47152463781647985,1.130112847035272,2.6434757928417656,4.417090538199439,60,-0.09987636116189588,5,-50.43159378451847,-15.136949437213817
367,-5.0,1.2011967231256837,0.06851410946677744,0.471188548847555,1.1297642096543776,2.6682071911249943,4.4566920574035995,60,-0.09928536664594073,5,-51.76952226160617,-15.059312506112217
368,-5.0,1.208690569840724,0.0687089566531305,0.47111687053457835,1.142017514497828,2.667918808394474,4.456344489196464,60,-0.09989341271119068,5,-51.84880152959278,-17.4161576494599
369,0.41229120463256413,1.2110121095865412,0.06793761734044698,0.46775354799160557,1.1388349283880315,2.618099178529803,4.459991116777379,59,-0.09744636348803133,5,-50.335377790345696,-17.45704109017035
370,0.5274955005751395,1.2184802828625574,0.06819179942849557,0.4678135422290126,1.1255274580662569,2.6519293168023172,4.412755472478848,59,-0.09686012634026595,5,-50.32630681116621,-12.78558852541416
372,0.40146001376650986,1.2130837316788508,0.06804643923158887,0.4722393329692199,1.1431323120322134,2.62317107857903,4.465490236448537,59,-0.09770758069656162,5,-50.3741404235924,-16.276311365193838
371,-0.007079505075978347,1.2137035586848341,0.06796739382847539,0.4681971743905629,1.1492414110585167,2.6509206976058786,4.415550253137152,53,-0.09758908301740307,5,-50.148802915160076,-16.724910490612512
374,-5.0,1.2074585370436826,0.06868398798935078,0.4826765493484926,1.1429352233048802,2.622047982629871,4.462302197208775,63,-0.09748574817551245,5,-50.147663835379745,-13.231379756720866
373,0.5177749631115177,1.209876048094717,0.06820774826710187,0.47114337936450074,1.1353371912150079,2.622017135377954,4.463468169903422,59,-0.09719245222598236,5,-49.8608970514493,-13.16827502350357
375,0.4323604551454178,1.2138798132487176,0.0679925620222527,0.4706760334755862,1.1321856356256137,2.6830742909658016,4.467830519552102,59,-0.09759163964743853,5,-49.60808191113702,-17.75330459896249
376,0.17397302573323947,1.2094297407440477,0.06866724610166658,0.4706919913873313,1.1551549676659112,2.623485924424859,4.466779457434118,59,-0.09753347751514564,5,-50.33710735909122,-12.212418899321543
377,-5.0,1.2177003518886174,0.06866945135694567,0.4726223841732727,1.152794643560393,2.6178209412949203,4.465507001448864,60,-0.09784000545809769,5,-50.10345339992402,-17.802257530505855
378,-5.0,1.2159017063661695,0.06800559833730452,0.4822614775293418,1.1380731335002532,2.6786427177213814,4.495766808691923,60,-0.09792813203798666,5,-49.34680984257843,-13.711381345908435
379,0.44872969898321197,1.2497864162789807,0.06805340592089182,0.48193435860268563,1.1361629489863216,2.7334708743945555,4.494174687748881,59,-0.0972243808174432,5,-48.43364214420308,-13.595559863358266
381,-5.0,1.2481736801164873,0.06882640977609907,0.4884469459241403,1.1414191029703353,2.714339644708543,4.4677527261011685,61,-0.09973585566931474,5,-48.81008745639246,-16.391226747954775
380,0.4223515238291876,1.209674537394087,0.06802802842711154,0.4736620230075626,1.1327769823273774,2.6497107839106824,4.452834432294353,59,-0.09999626538917603,5,-51.027916987386384,-16.524584533657226
382,0.41029480864110635,1.2005568083707474,0.0680198489924835,0.48038016358657926,1.1316109171807864,2.6080415958699623,4.472344024879376,59,-0.099928129405808,5,-51.07327893026836,-13.75110191039644
383,0.3279135470208244,1.20919545203817,0.06863168698275127,0.4804887626513224,1.132720084374479,2.6494060961803623,4.457779478984698,59,-0.09660509450652656,5,-48.22241893634371,-18.83833138982279
384,-5.0,1.2086738359260751,0.06898867832895142,0.480611681026913,1.1330571963263134,2.6507631838144983,4.49750540534679,60,-0.09997267288582289,5,-48.194684883363266,-13.271563798180864
385,-5.0,1.2026531034210548,0.06872009307181505,0.4863455252838905,1.1636131568768509,2.631219677210825,4.498943651970137,60,-0.09969848694545631,5,-50.639286938415346,-10.30402794985833
386,-5.0,1.2155991955024295,0.06844499632598894,0.48641049230920524,1.1477034394728682,2.6345814820575373,4.448598120159118,60,-0.09821554747848965,5,-50.67246113688062,-10.987258321031756
388,-5.0,1.200578859663919,0.06789640492475119,0.4725278083279978,1.1256999704857864,2.6975230566682953,4.44441198653974,65,-0.09664061440885623,5,-49.4593660716489,-12.564755579536737
387,0.5558322600344882,1.2000295714249127,0.06802307781030996,0.47408114833544174,1.1466830479535357,2.696400829563649,4.447963704994758,59,-0.09662435925426656,5,-49.62735238224619,-14.324667413083093
389,0.3950686735182838,1.222570847319963,0.06806299830109487,0.4739611926365869,1.1371167629158112,2.746914304178546,4.459822594760718,59,-0.09602203859241246,5,-51.37518636327128,-14.603448239270865
390,0.23663931941151642,1.2209087166756336,0.068068444162121,0.47455455485425485,1.148383867637712,2.6089250459281597,4.465777259610513,59,-0.09803597155402467,5,-49.67126420312934,-14.67724318336924
391,0.4114023416164741,1.2101879313369739,0.06899914469023147,0.4823365789486566,1.1470418756755574,2.609779210344614,4.496221495562906,59,-0.09811904039275712,5,-49.38669810033721,-13.944654526905566
392,0.3309861158568438,1.2121121235476189,0.06907966757807144,0.48073454311122926,1.1243897490160149,2.661283940657261,4.498939505642722,59,-0.09975194036915909,5,-48.464202584638855,-16.39023889476772
393,0.41059943749143507,1.2001309497257766,0.06983096303001851,0.4807223744422311,1.1426877662360402,2.6083766154474852,4.49604359056948,59,-0.0996654072873387,5,-48.389927825031265,-13.8715887714456
394,0.1419477807250052,1.2007220642418068,0.06994912019305481,0.49036092368582856,1.16122761737945,2.6140488255884335,4.4222377611599395,59,-0.09757377558601235,5,-49.742246141581035,-14.08151194503938
395,-5.0,1.2008793214233988,0.06989100521409906,0.4890781646819922,1.1588258638559772,2.610813673146762,4.468606794214634,60,-0.0998074192819434,5,-48.15249266715358,-15.425987356081475
396,-5.0,1.2101541627735222,0.06937505137183278,0.48488966307838866,1.141478267364259,2.626994460008171,4.4962119499222,64,-0.09985659221746211,5,-48.59197165517227,-15.197972897122716
397,-5.0,1.2095428807275037,0.0692507366962487,0.48230138036027864,1.1401943005578619,2.6267764371639966,4.495962047071336,60,-0.09806096687800905,5,-49.54239827643832,-12.618765305776336
398,0.4221760808194228,1.2084051491843295,0.06902477718484983,0.47974038438482164,1.145563899515753,2.6406532859642855,4.496098499843832,59,-0.09633173740961848,5,-50.877246536729345,-13.854719424883424
399,0.20194329827457158,1.2161352139675845,0.06874335878006192,0.47974468617162075,1.1504780081434829,2.689941625185483,4.453710799464253,59,-0.09637391117899509,5,-50.678045020750005,-13.644562479808469
400,-0.01203792526930305,1.2084238057417744,0.06900058818746022,0.47994905360224993,1.1722115348166893,2.6926325840229057,4.45547055018943,54,-0.09603493360134586,5,-50.818331493515416,-13.653553750623692
401,-3.0,1.2002854525621738,0.06905684866063325,0.48398903912940083,1.1777597488249973,2.7288606520779437,4.499663362286642,54,-0.09999102837737182,5,-50.71826982606111,-16.036306001570594
402,0.35255567890551964,1.2072534220695736,0.06923580341587246,0.484634684622193,1.1447951014170539,2.734273207486745,4.498306386695307,59,-0.09992026478095775,5,-47.359904410133325,-17.03536073056084
403,0.4395121644751687,1.2090458957459629,0.0699683208946712,0.47606413855196666,1.1327904156373385,2.645721586343826,4.4110309944353805,59,-0.09814016228123115,5,-47.573039780237956,-11.863783560032802
404,-5.0,1.2159566016422705,0.06971157000988046,0.49380092384841534,1.1322090361563553,2.641872443739088,4.408423120140944,60,-0.09806972253401314,5,-48.928686511031245,-11.918998440794278
405,-5.0,1.2143587740771697,0.06992328339592609,0.49386660475678507,1.1343512187343747,2.6423966367055165,4.40090942267723,60,-0.09570960220031416,5,-47.56429303853235,-11.403989559437612
406,0.5322961960085009,1.208328636557041,0.06961190411806589,0.4761800514902851,1.136682277997045,2.6611250125797072,4.403232525033244,59,-0.0958467119209691,5,-47.53477599837617,-12.804175224677714
408,-5.0,1.2055739998261326,0.06988688099800965,0.477274596994997,1.1268614605511158,2.6578331863243556,4.401268007882938,61,-0.0958613844433175,5,-47.72446195553637,-12.854886364592684
407,0.21652162590513713,1.208247507406359,0.0698865239032991,0.47524278127158254,1.1543850115754442,2.656259380979125,4.4550158471259245,59,-0.09567195717391173,5,-49.535476544598765,-12.817744498048105
409,0.2219211201657007,1.2063524373962344,0.06902103712651422,0.47480985617818094,1.156847362880937,2.6657852190342273,4.443622840869468,59,-0.09576014284603346,5,-49.33533353128648,-14.314524656398314
410,0.14938041568870133,1.201179400541666,0.06901260316688493,0.4802176431155504,1.1654166329572087,2.6744955392064185,4.4012919930378684,59,-0.09807632796192138,5,-48.208589280471536,-14.411243681939938
411,0.4346091453963814,1.2005848856490322,0.06915207494550975,0.4801071102879771,1.124642511169307,2.6788492884998027,4.418720508490685,59,-0.09832512053939536,5,-47.16375785887651,-14.003639971572179
412,0.3783704305802789,1.2206798670464156,0.06860683160288461,0.4792569333365837,1.1331111252048454,2.7653346849958083,4.43544242854396,59,-0.09812224851868356,5,-46.989396269584105,-8.474740142343375
413,-5.0,1.2194171916736078,0.06934835280196543,0.4870357960491138,1.12539037075809,2.682533399383507,4.46281027441075,60,-0.09994033092540659,5,-47.741362724668065,-12.070513363567272
414,-5.0,1.2010087936563882,0.06938257867302737,0.4855790370854003,1.1263695252743242,2.683841722228159,4.39588781967543,60,-0.09831554400974316,5,-47.31070383253987,-13.862457977167079
